AdvertiserID,Auction,Impression,Click,Conversion,Cost,Win-Rate,CPM,eCPC,CTR,CVR
12428473,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13041119,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14287594,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17752820,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18038456,1,2,0,0,0.0,2.0,0.0,0.0,0.0,0.0
19477455,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
20830409,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
20854113,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
26915846,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
33516096,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
33826958,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
35795930,1,5,0,0,0.0,5.0,0.0,0.0,0.0,0.0
36008194,0,3,1,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
37481693,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
43035565,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
45854553,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
48147628,2,5,0,0,0.0,2.5,0.0,0.0,0.0,0.0
50833110,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
51479985,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
52396887,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
55384252,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
55580214,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
58807827,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
58895950,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
61873634,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
62030638,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
63286641,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
63784475,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
66122550,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
67855828,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
67857769,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
68545272,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
69556460,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
71934333,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
74165154,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
75173216,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
75640763,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
76457627,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
77505165,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
78943043,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
81069633,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
82968746,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
86775650,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
88276503,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
91992836,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
92049358,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
92322783,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
92358466,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
93201945,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100725312,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100912749,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101602486,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105123429,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
106181694,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
106442417,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
108264521,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
109720319,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
111041858,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
111058867,2,4,0,0,0.0,2.0,0.0,0.0,0.0,0.0
111264021,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
112125771,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
113204434,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
113420303,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
113824602,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
113834631,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
114917484,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
115616604,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
116024704,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
116905377,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
117239897,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
119705604,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
119847382,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120427648,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
121047881,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
122035849,6,36,0,0,0.0,6.0,0.0,0.0,0.0,0.0
124311769,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
124449676,5,8,0,0,0.0,1.6,0.0,0.0,0.0,0.0
125966383,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
127598132,14,39,0,0,0.0,2.7857142857142856,0.0,0.0,0.0,0.0
129930154,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
135621353,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
136936969,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
137147149,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
138536912,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
139109906,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
139585019,1,3,0,0,0.0,3.0,0.0,0.0,0.0,0.0
140684191,1,2,1,0,0.0,2.0,0.0,0.0,0.5,0.0
143238695,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
145505311,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
146016474,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
149643029,4,9,0,0,0.0,2.25,0.0,0.0,0.0,0.0
150894030,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
152861113,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
154766566,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
156178510,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
160383379,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
165661331,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
168124842,2,1,0,0,0.0,0.5,0.0,0.0,0.0,0.0
170515815,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
175054016,4,4,0,0,0.0,1.0,0.0,0.0,0.0,0.0
175347083,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
175878970,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
177530079,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
178699340,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
180854290,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
182268559,1,4,0,0,0.0,4.0,0.0,0.0,0.0,0.0
184993990,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
192717203,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
192836678,3,1,0,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
193502623,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
194108893,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
196738611,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
199247535,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
199649513,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
199805342,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
202841708,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
203879946,4,8,0,0,0.0,2.0,0.0,0.0,0.0,0.0
203968937,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
204177601,2,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0
206171285,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
206985131,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
207229749,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
209562181,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
211097817,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
213084580,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
214861365,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
215032412,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
215099521,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
216863768,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
218949413,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
226470823,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
226859849,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
227301544,4,9,0,0,0.0,2.25,0.0,0.0,0.0,0.0
229543593,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
232075394,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
233298566,1,2,0,0,0.0,2.0,0.0,0.0,0.0,0.0
237045811,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
237127717,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
237319993,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
238167209,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
240267098,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
241808092,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
242089033,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
242376595,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
242858115,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
243851489,1,8,0,0,0.0,8.0,0.0,0.0,0.0,0.0
244884442,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
245443727,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
246641072,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
246737942,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
247180328,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
248744511,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
251101498,2,1,0,0,0.0,0.5,0.0,0.0,0.0,0.0
251943942,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
257213829,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
258646767,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
259580661,4,5,0,0,0.0,1.25,0.0,0.0,0.0,0.0
260234672,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
260255810,5,18,0,0,0.0,3.6,0.0,0.0,0.0,0.0
261328814,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
262270492,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
262652573,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
263804334,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
264583989,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
264675866,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
269334437,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
272002625,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
276064128,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
277316947,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
277413355,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
278000166,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
282626473,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
284624712,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
285075166,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
291065000,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
293500848,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
296169892,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
302388786,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
302488008,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
303479198,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
303510054,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
305896481,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
306151323,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
306960917,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
308184970,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
308974494,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
311147330,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
311761133,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
312927422,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
313248820,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
314862382,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
317098118,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
321727170,2,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0
327145789,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
328658785,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
330065356,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
330626023,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
335892903,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
336480072,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
336490694,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
337445985,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
338821611,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
339631318,12,60,1,0,0.0,5.0,0.0,0.0,0.016666666666666666,0.0
341637088,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
342948529,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
343014686,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
343463393,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
343685496,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
344646663,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
346213438,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
346293618,1,2,0,0,0.0,2.0,0.0,0.0,0.0,0.0
347524662,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
348575983,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
349810692,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
350639023,4,5,0,0,0.0,1.25,0.0,0.0,0.0,0.0
350666731,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
351131315,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
352030104,1,2,0,0,0.0,2.0,0.0,0.0,0.0,0.0
352996865,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
354388364,1,2,0,0,0.0,2.0,0.0,0.0,0.0,0.0
355255639,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
356219913,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
358161906,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
360126891,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
360210359,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
362407123,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
364444517,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
367382543,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
367482889,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
368481073,2,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0
371026375,2,9,0,0,0.0,4.5,0.0,0.0,0.0,0.0
371100796,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
371196872,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
373763198,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
374474288,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
378045030,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
383923562,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
385530047,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
387596072,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
387982566,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
388030382,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
388146339,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
391604078,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
391739936,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
392073112,4,5,0,0,0.0,1.25,0.0,0.0,0.0,0.0
392210711,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
392763056,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
393302823,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
397521858,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
397761462,1,2,0,0,0.0,2.0,0.0,0.0,0.0,0.0
403802098,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
404966819,1,3,0,0,0.0,3.0,0.0,0.0,0.0,0.0
405881424,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
408671293,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
410491860,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
415540879,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
416856297,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
418311942,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
422942471,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
426107817,3,3,0,0,0.0,1.0,0.0,0.0,0.0,0.0
426266023,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
428012008,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
428757817,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
429062412,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
432548863,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
433287550,1,23,0,0,0.0,23.0,0.0,0.0,0.0,0.0
435858632,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
436227331,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
436479699,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
438791298,3,1,0,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
438957591,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
440207894,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
440716836,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
443702222,27,62,1,0,0.0,2.2962962962962963,0.0,0.0,0.016129032258064516,0.0
446782118,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
451460086,2,13,0,0,0.0,6.5,0.0,0.0,0.0,0.0
451743133,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
453456235,1,3,0,0,0.0,3.0,0.0,0.0,0.0,0.0
454965304,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
455090557,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
455708741,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
456321835,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
458219408,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
462477387,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
462505926,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
463662836,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
464863990,3,2,0,0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
467342148,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
469046923,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
470377128,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
470682084,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
477359242,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
477946803,3,6,0,0,0.0,2.0,0.0,0.0,0.0,0.0
478548526,0,2,1,0,0.0,0.0,0.0,0.0,0.5,0.0
482599829,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
483073004,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
485237655,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
486931889,2,1,0,0,0.0,0.5,0.0,0.0,0.0,0.0
487244478,1,5,0,0,0.0,5.0,0.0,0.0,0.0,0.0
489815455,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
493397549,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
493513317,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
493537273,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
496154333,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
497055622,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
500378076,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
500762183,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
500821502,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
501570665,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
505226820,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
507004166,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
507179874,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
507338732,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
508145908,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
510825035,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
512653185,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
515334322,2,6,0,0,0.0,3.0,0.0,0.0,0.0,0.0
520252486,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
521136680,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
526561045,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
527341905,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
528788187,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
530054786,3,2,0,0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
531974218,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
532677587,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
532926094,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
534785278,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
535267841,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
538223024,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
539650685,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
540532371,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
542044749,3,7,0,0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0
542467720,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
546099023,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
546958357,4,7,0,0,0.0,1.75,0.0,0.0,0.0,0.0
547321095,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
549542227,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
553007353,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
553669981,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
554155561,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
554353581,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
561936887,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
562097318,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
562987094,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
564216642,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
566952597,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
567829549,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
570298082,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
572298243,3,1,0,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
573349486,1,12,0,0,0.0,12.0,0.0,0.0,0.0,0.0
575147099,1,4,0,0,0.0,4.0,0.0,0.0,0.0,0.0
576582989,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
576771504,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
581115967,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
583095147,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
585054912,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
585769472,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
585833454,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
586236423,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
586898430,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
586929477,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
589658012,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
591954711,3,5,0,0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0
592791315,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
592958469,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
593002211,2,5,0,0,0.0,2.5,0.0,0.0,0.0,0.0
593313130,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
593718700,4,11,0,0,0.0,2.75,0.0,0.0,0.0,0.0
594693588,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
597099399,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
597216622,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
598201796,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
599293358,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
599625725,4,4,0,0,0.0,1.0,0.0,0.0,0.0,0.0
600281302,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
600986716,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
602694106,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
603120745,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
605577546,2,1,1,0,0.0,0.5,0.0,0.0,1.0,0.0
605714719,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
607118609,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
607143170,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
610208198,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
613172694,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
614333277,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
